i	Degree	Interconnections	CC	APL	SS
3632	1814	703081	0.42756	1.71561	3.00000
3633	608	154244	0.83588	1.90935	3.00000
3634	119	3904	0.55605	2.01889	3.00000
3635	2287	1368369	0.52347	1.64038	3.00000
3636	1304	435478	0.51259	1.79572	3.00000
3637	220	13372	0.55509	1.98426	3.00000
3638	932	233746	0.53878	1.85678	3.00000
3639	1485	477612	0.43346	1.76755	3.00000
3640	1522	964351	0.83315	1.76251	3.00000
3641	825	222842	0.65561	1.87362	3.00000
3642	2435	1647692	0.55601	1.61725	3.00000
3643	885	197385	0.50460	1.86418	3.00000
3644	1341	365514	0.40682	1.79005	3.00000
3645	1976	1171837	0.60054	1.69043	3.00000
3646	2976	2030618	0.45871	1.53195	3.00000
3647	2887	1983061	0.47602	1.54611	3.00000
3648	1516	782653	0.68153	1.76235	3.00000
3649	2881	1992174	0.48020	1.54690	3.00000
3650	1025	303627	0.57856	1.84073	3.00000
3651	1217	383588	0.51841	1.80973	3.00000
3652	1918	713016	0.38785	1.69924	3.00000
3653	1277	449075	0.55120	1.80044	3.00000
3654	446	64112	0.64606	1.93862	3.00000
3655	737	212511	0.78355	1.88905	3.00000
3656	368	40953	0.60646	1.95216	3.00000
3657	2169	1158824	0.49287	1.65927	3.00000
3658	223	14740	0.59548	1.97686	3.00000
3659	142	8677	0.86675	1.99607	3.00000
3660	1016	301739	0.58520	1.84309	3.00000
3661	183	10357	0.62193	1.98930	3.00000
3662	1043	285870	0.52607	1.83884	3.00000
3663	1424	647697	0.63927	1.77683	3.00000
3664	1687	813173	0.57179	1.73544	3.00000
3665	2513	1361191	0.43126	1.60482	3.00000
3666	572	98214	0.60141	1.91564	3.00000
3667	1696	794228	0.55256	1.73371	3.00000
3668	979	204712	0.42761	1.84986	3.00000
3669	1510	505203	0.44343	1.76409	3.00000
3670	139	8598	0.89647	1.99843	3.00000
3671	2039	991272	0.47709	1.67957	3.00000
3672	204	11880	0.57375	1.98316	3.00000
3673	1767	842755	0.54014	1.72269	3.00000
3674	773	200697	0.67263	1.88212	3.00000
3675	1638	969280	0.72296	1.74378	3.00000
3676	526	72963	0.52843	1.92147	3.00000
3677	1988	1145366	0.57991	1.68870	3.00000
3678	1337	587585	0.65790	1.79084	3.00000
3679	935	232999	0.53361	1.85631	3.00000
3680	695	167224	0.69340	1.89424	3.00000
3681	884	200249	0.51308	1.86387	3.00000
3682	261	18688	0.55078	1.97277	3.00000
3683	952	212302	0.46899	1.85285	3.00000
3684	1820	1079564	0.65219	1.71388	3.00000
3685	1962	1148400	0.59696	1.69216	3.00000
3686	1721	732950	0.49522	1.73009	3.00000
3687	2010	1010706	0.50059	1.68429	3.00000
3688	1313	466622	0.54175	1.79509	3.00000
3689	972	213085	0.45154	1.85049	3.00000
3690	267	15676	0.44144	1.96852	3.00000
3691	394	39145	0.50561	1.94775	3.00000
3692	892	228098	0.57400	1.86308	3.00000
3693	1914	1137610	0.62139	1.69924	3.00000
3694	1914	1137610	0.62139	1.69924	3.00000
3695	704	92413	0.37345	1.89550	3.00000
3696	1072	264094	0.46005	1.83396	3.00000
3697	2141	1256316	0.54840	1.66399	3.00000
3698	646	91737	0.44033	1.90179	3.00000
3699	335	26907	0.48095	1.95766	3.00000
3700	1820	674115	0.40725	1.71435	3.00000
3701	984	255105	0.52747	1.84703	3.00000
3702	476	42627	0.37706	1.93107	3.00000
3703	870	180533	0.47758	1.86623	3.00000
3704	1001	247504	0.49451	1.84419	3.00000
3705	2032	1162365	0.56330	1.68099	3.00000
3706	1243	363125	0.47043	1.80548	3.00000
3707	1074	310490	0.53886	1.83302	3.00000
3708	562	51768	0.32839	1.91706	3.00000
3709	850	150951	0.41835	1.86859	3.00000
3710	2723	1866580	0.50366	1.57177	3.00000
3711	981	260941	0.54285	1.84781	3.00000
3712	523	83365	0.61072	1.92540	3.00000
3713	563	87777	0.55484	1.91816	3.00000
3714	579	90771	0.54246	1.91501	3.00000
3715	1852	797482	0.46527	1.70979	3.00000
3716	506	81766	0.63997	1.92776	3.00000
3717	789	152024	0.48903	1.88071	3.00000
3718	769	127078	0.43034	1.88338	3.00000
