i	Degree	Interconnections	CC	APL	SS
377	74	1570	0.58127	2.01462	3.00000
378	117	2975	0.43840	1.97401	3.00000
379	147	5479	0.51058	1.94857	3.00000
380	174	10576	0.70268	1.92204	3.00000
381	474	75708	0.67536	1.75149	3.00000
382	17	136	1.00000	2.22848	4.00000
383	43	510	0.56478	2.07093	3.00000
384	17	136	1.00000	2.22848	4.00000
385	237	15405	0.55085	1.88305	3.00000
386	152	4904	0.42733	1.94153	3.00000
387	79	3081	1.00000	2.02166	4.00000
388	489	82126	0.68831	1.74445	3.00000
389	167	8136	0.58697	1.94099	3.00000
390	224	17420	0.69747	1.90200	3.00000
391	570	95093	0.58640	1.69681	3.00000
392	390	45052	0.59392	1.79859	3.00000
393	667	130540	0.58772	1.64429	3.00000
394	577	100016	0.60187	1.69464	3.00000
395	534	86874	0.61045	1.72009	3.00000
396	422	39668	0.44656	1.77856	3.00000
397	631	106898	0.53781	1.66324	3.00000
398	165	7275	0.53769	1.94802	4.00000
399	149	5111	0.46354	1.95344	3.00000
400	154	5419	0.45998	1.94857	3.00000
401	212	11098	0.49620	1.90904	3.00000
402	40	780	1.00000	2.08554	3.00000
403	119	4270	0.60818	1.96860	3.00000
404	60	1017	0.57458	2.04331	3.00000
405	367	55838	0.83141	1.81159	3.00000
406	57	944	0.59148	2.04764	3.00000
407	325	28263	0.53681	1.83270	3.00000
408	338	32259	0.56641	1.82729	3.00000
409	62	1089	0.57589	2.02870	3.00000
410	59	986	0.57627	2.02328	3.00000
411	625	76362	0.39160	1.66703	3.00000
412	502	83366	0.66295	1.73308	3.00000
413	195	10979	0.58044	1.90796	3.00000
414	429	60982	0.66425	1.77639	3.00000
415	46	807	0.77971	2.07634	3.00000
416	76	1514	0.53123	2.01245	3.00000
417	52	898	0.67722	2.05631	3.00000
418	134	4508	0.50589	1.96210	3.00000
419	79	1357	0.44044	1.99729	3.00000
420	319	27679	0.54571	1.83433	3.00000
421	62	1037	0.54839	2.03736	3.00000
422	111	2670	0.43735	1.96751	3.00000
423	488	73835	0.62136	1.74174	3.00000
424	210	9832	0.44803	1.89442	3.00000
425	223	16857	0.68101	1.89984	3.00000
426	145	4099	0.39262	1.94532	3.00000
427	131	4321	0.50746	1.96264	3.00000
428	178	10187	0.64667	1.92258	3.00000
429	113	3303	0.52197	1.96481	3.00000
430	665	95857	0.43417	1.64483	3.00000
431	319	25805	0.50876	1.83433	3.00000
432	20	190	1.00000	2.22956	4.00000
433	33	308	0.58333	2.14185	3.00000
434	86	2455	0.67168	1.99188	3.00000
435	567	101514	0.63264	1.69897	3.00000
436	31	278	0.59785	2.17596	3.00000
437	56	881	0.57208	2.05360	3.00000
438	21	190	0.90476	2.22685	4.00000
439	96	2299	0.50417	1.98538	3.00000
440	335	32941	0.58881	1.82837	3.00000
441	538	91437	0.63299	1.71413	3.00000
442	138	5107	0.54025	1.95181	3.00000
443	110	3439	0.57364	1.97185	3.00000
444	103	3124	0.59471	1.97347	3.00000
445	271	20377	0.55698	1.86627	3.00000
