i	Degree	Interconnections	CC	APL	SS
1325	467	57521	0.52863	1.78960	3.00000
1326	399	47998	0.60450	1.82381	3.00000
1327	757	152398	0.53259	1.64761	3.00000
1328	255	19210	0.59318	1.89738	3.00000
1329	683	131274	0.56364	1.68463	3.00000
1330	549	93874	0.62405	1.74930	3.00000
1331	248	15710	0.51293	1.89738	3.00000
1332	160	9559	0.75149	1.95173	3.00000
1333	535	69226	0.48462	1.75633	3.00000
1334	737	153198	0.56486	1.65839	3.00000
1335	364	26584	0.40239	1.83786	3.00000
1336	367	32339	0.48151	1.83739	3.00000
1337	259	14712	0.44033	1.89503	3.00000
1338	627	79179	0.40346	1.71368	3.00000
1339	215	13247	0.57583	1.92221	3.00000
1340	15	79	0.75238	2.33130	4.00000
1341	701	135402	0.55187	1.67479	3.00000
1342	489	85259	0.71456	1.77835	3.00000
1343	594	103203	0.58598	1.72821	3.00000
1344	782	147543	0.48316	1.63683	3.00000
1345	382	72771	1.00000	1.83365	3.00000
1346	674	127300	0.56129	1.68791	3.00000
1347	992	235679	0.47947	1.53655	3.00000
1348	686	129525	0.55128	1.68369	3.00000
1349	449	77836	0.77390	1.79944	3.00000
1350	472	80068	0.72032	1.79007	3.00000
1351	498	84320	0.68136	1.77507	3.00000
1352	567	96467	0.60119	1.74086	3.00000
1353	1031	236907	0.44618	1.51874	3.00000
1354	806	184499	0.56871	1.62605	3.00000
1355	576	99280	0.59952	1.74039	3.00000
1356	477	80341	0.70769	1.78538	3.00000
1357	841	186628	0.52836	1.60918	3.00000
1358	550	95035	0.62948	1.74883	3.00000
1359	452	77338	0.75877	1.79897	3.00000
1360	537	93621	0.65053	1.75492	3.00000
1361	286	27322	0.67040	1.88097	3.00000
1362	35	359	0.60336	2.10684	4.00000
1363	176	13667	0.88747	1.93861	3.00000
1364	41	511	0.62317	2.13308	3.00000
1365	53	975	0.70755	2.06935	3.00000
1366	516	96677	0.72761	1.76570	3.00000
1367	460	79766	0.75557	1.79428	3.00000
1368	470	62111	0.56354	1.79053	3.00000
1369	198	13138	0.67364	1.93018	3.00000
1370	295	27589	0.63620	1.87535	3.00000
1371	354	34824	0.55735	1.84583	3.00000
1372	434	47149	0.50179	1.80366	3.00000
1373	283	20570	0.51550	1.88941	3.00000
1374	438	79384	0.82948	1.80600	3.00000
1375	795	177477	0.56232	1.63168	3.00000
1376	277	31721	0.82983	1.88754	3.00000
1377	116	3932	0.58951	1.98032	3.00000
1378	58	1001	0.60557	2.04873	3.00000
1379	43	787	0.87154	2.08154	3.00000
1380	377	43369	0.61190	1.83458	3.00000
1381	399	42802	0.53906	1.82052	3.00000
1382	539	98912	0.68219	1.75398	3.00000
1383	524	65936	0.48119	1.76101	3.00000
1384	759	143455	0.49869	1.64808	3.00000
1385	60	1038	0.58644	2.03046	3.00000
1386	485	81515	0.69451	1.78022	3.00000
1387	594	99786	0.56658	1.72774	3.00000
1388	78	1648	0.54878	2.01500	3.00000
1389	607	95128	0.51722	1.72165	3.00000
1390	442	56008	0.57467	1.80412	3.00000
1391	127	4284	0.53543	1.96673	3.00000
1392	294	26480	0.61480	1.87676	3.00000
1393	580	99023	0.58974	1.73290	3.00000
1394	228	9519	0.36784	1.91237	3.00000
1395	340	25054	0.43474	1.85473	3.00000
1396	635	82389	0.40929	1.70572	3.00000
1397	168	5467	0.38972	1.93908	3.00000
1398	240	11070	0.38598	1.90534	3.00000
1399	323	28236	0.54297	1.86176	3.00000
1400	164	7649	0.57227	1.94424	3.00000
1401	169	7722	0.54396	1.94236	3.00000
1402	246	15113	0.50151	1.90019	3.00000
1403	229	10838	0.41515	1.90909	3.00000
1404	706	124347	0.49966	1.67291	3.00000
1405	272	14663	0.39785	1.88707	3.00000
1406	439	46767	0.48644	1.80412	3.00000
1407	169	7604	0.53564	1.94142	3.00000
1408	364	26619	0.40292	1.84021	3.00000
1409	66	2145	1.00000	2.04639	3.00000
1410	205	11631	0.55624	1.92596	3.00000
1411	363	37756	0.57465	1.84724	3.00000
1412	82	2487	0.74887	2.01640	3.00000
1413	104	3012	0.56236	1.99672	3.00000
1414	495	83117	0.67981	1.77601	3.00000
1415	125	7657	0.98800	1.96485	3.00000
1416	259	17008	0.50905	1.89175	3.00000
1417	562	75494	0.47890	1.74321	3.00000
1418	263	16889	0.49020	1.88847	3.00000
1419	140	7954	0.81747	1.95455	3.00000
1420	132	7717	0.89255	1.95970	3.00000
1421	318	25388	0.50370	1.86036	3.00000
1422	253	15890	0.49846	1.89597	3.00000
1423	807	178219	0.54799	1.62559	3.00000
1424	804	177481	0.54981	1.62699	3.00000
1425	715	103841	0.40681	1.66963	3.00000
1426	593	99025	0.56416	1.72915	3.00000
1427	172	9904	0.67347	1.94002	3.00000
1428	293	22544	0.52700	1.87348	3.00000
1429	723	134715	0.51614	1.66589	3.00000
1430	410	39410	0.47003	1.81490	3.00000
1431	330	33013	0.60814	1.85754	3.00000
1432	173	8768	0.58933	1.93533	3.00000
1433	193	9568	0.51641	1.92315	3.00000
1434	328	23507	0.43833	1.85380	3.00000
1435	169	9432	0.66441	1.93393	3.00000
1436	337	33587	0.59324	1.85426	3.00000
1437	581	54835	0.32545	1.73430	3.00000
1438	1265	265725	0.33237	1.40862	3.00000
1439	285	18537	0.45804	1.88004	3.00000
1440	29	406	1.00000	2.09372	4.00000
1441	363	35242	0.53638	1.84302	3.00000
1442	175	10296	0.67626	1.94424	3.00000
1443	95	2762	0.61859	1.99906	3.00000
1444	531	97961	0.69617	1.75820	3.00000
1445	437	76217	0.80004	1.80647	3.00000
1446	479	69168	0.60419	1.78491	3.00000
1447	227	15503	0.60438	1.90815	3.00000
1448	521	57461	0.42419	1.76054	3.00000
1449	443	76548	0.78188	1.80225	3.00000
1450	596	111717	0.63007	1.72821	3.00000
1451	148	9845	0.90504	1.95783	3.00000
1452	362	43203	0.66119	1.84067	3.00000
1453	487	59602	0.50365	1.77882	3.00000
1454	166	10202	0.74494	1.94564	3.00000
1455	309	21485	0.45150	1.86879	3.00000
1456	168	10347	0.73760	1.94564	3.00000
1457	155	9998	0.83770	1.95314	3.00000
1458	277	20090	0.52556	1.88660	3.00000
1459	151	9896	0.87382	1.95595	3.00000
1460	156	9966	0.82432	1.95314	3.00000
1461	363	43214	0.65772	1.84021	3.00000
1462	349	32663	0.53788	1.84911	3.00000
1463	517	60730	0.45530	1.76242	3.00000
1464	168	10311	0.73503	1.94658	3.00000
1465	344	26543	0.44991	1.84911	3.00000
1466	236	13668	0.49290	1.90581	3.00000
1467	259	18902	0.56574	1.89269	3.00000
1468	259	18902	0.56574	1.89269	3.00000
1469	583	79243	0.46709	1.73336	3.00000
1470	534	89683	0.63019	1.75586	3.00000
1471	161	10073	0.78207	1.94892	3.00000
1472	193	11901	0.64233	1.92877	3.00000
1473	634	115641	0.57630	1.70806	3.00000
1474	384	32808	0.44615	1.82849	3.00000
1475	532	89393	0.63289	1.75679	3.00000
1476	282	23935	0.60410	1.87957	3.00000
1477	542	91155	0.62175	1.75117	3.00000
1478	830	183513	0.53341	1.61434	3.00000
1479	415	35857	0.41740	1.81256	3.00000
1480	435	43426	0.46005	1.80740	3.00000
1481	150	9892	0.88519	1.95689	3.00000
1482	604	99303	0.54530	1.72352	3.00000
1483	395	44371	0.57021	1.82334	3.00000
1484	312	20171	0.41576	1.86317	3.00000
1485	185	11093	0.65176	1.93627	3.00000
1486	691	126486	0.53057	1.68135	3.00000
1487	343	29071	0.49564	1.85192	3.00000
1488	226	14137	0.55603	1.91097	3.00000
1489	206	11879	0.56259	1.92268	3.00000
1490	245	15561	0.52061	1.90112	3.00000
1491	451	41974	0.41364	1.79709	3.00000
1492	206	12236	0.57949	1.92127	3.00000
1493	352	35428	0.57349	1.84677	3.00000
1494	193	11057	0.59677	1.92971	3.00000
1495	516	50167	0.37756	1.76617	3.00000
1496	722	139265	0.53506	1.66589	3.00000
1497	756	138708	0.48603	1.64855	3.00000
1498	511	88021	0.67550	1.76757	3.00000
1499	815	123261	0.37160	1.62231	3.00000
1500	825	146403	0.43072	1.61715	3.00000
1501	200	11864	0.59618	1.92596	3.00000
1502	344	25015	0.42401	1.85005	3.00000
1503	504	44265	0.34921	1.77132	3.00000
1504	317	24496	0.48908	1.86410	3.00000
1505	715	134752	0.52791	1.66823	3.00000
1506	341	23606	0.40721	1.85005	3.00000
1507	691	93724	0.39315	1.67994	3.00000
1508	277	20515	0.53668	1.88379	3.00000
1509	342	29567	0.50706	1.84864	3.00000
1510	434	43154	0.45928	1.80506	3.00000
1511	651	109709	0.51853	1.69963	3.00000
1512	313	21357	0.43739	1.86692	3.00000
1513	647	109850	0.52565	1.70150	3.00000
1514	55	855	0.57576	2.04124	3.00000
1515	27	233	0.66382	2.09138	3.00000
1516	727	142742	0.54089	1.66401	3.00000
1517	133	4250	0.48416	1.95689	3.00000
1518	235	22889	0.83248	1.90862	3.00000
1519	67	1364	0.61692	2.02952	3.00000
1520	234	11576	0.42464	1.90769	3.00000
1521	206	11763	0.55709	1.92221	3.00000
1522	186	12711	0.73880	1.93814	3.00000
1523	268	20312	0.56772	1.89550	3.00000
1524	445	53313	0.53966	1.80037	3.00000
1525	955	215701	0.47351	1.55483	3.00000
1526	319	24118	0.47550	1.85661	3.00000
1527	611	110303	0.59190	1.71884	3.00000
1528	34	561	1.00000	2.11903	4.00000
1529	285	23123	0.57136	1.88847	3.00000
1530	100	2957	0.59737	1.99625	3.00000
1531	62	1009	0.53358	2.03983	3.00000
1532	177	8908	0.57191	1.94142	3.00000
1533	817	159408	0.47822	1.62231	3.00000
1534	70	1727	0.71511	2.05436	3.00000
1535	84	2626	0.75330	2.02249	3.00000
1536	216	22064	0.95022	1.92174	3.00000
1537	50	1090	0.88980	2.06701	3.00000
1538	845	144714	0.40583	1.60778	3.00000
1539	702	111504	0.45317	1.67573	3.00000
1540	13	78	1.00000	2.32381	4.00000
1541	461	79214	0.74709	1.79194	3.00000
1542	28	206	0.54497	2.13402	3.00000
1543	228	13539	0.52319	1.91050	3.00000
1544	316	28518	0.57300	1.87020	3.00000
1545	134	6263	0.70284	1.98126	4.00000
1546	134	5944	0.66704	1.96720	3.00000
1547	134	6174	0.69285	1.96157	3.00000
1548	149	6679	0.60575	1.95501	3.00000
1549	121	5623	0.77452	1.97891	3.00000
1550	206	10652	0.50448	1.92549	3.00000
1551	314	21600	0.43955	1.86504	3.00000
1552	104	5157	0.96285	1.98969	3.00000
1553	523	93571	0.68549	1.76148	3.00000
1554	122	5554	0.75247	1.97423	3.00000
1555	143	6584	0.64848	1.95829	3.00000
1556	303	23252	0.50821	1.87067	3.00000
1557	272	20225	0.54876	1.88472	3.00000
1558	221	14205	0.58433	1.91471	3.00000
1559	629	117574	0.59529	1.71275	3.00000
1560	158	7149	0.57639	1.94845	3.00000
1561	536	89152	0.62179	1.75726	3.00000
1562	181	8775	0.53867	1.93861	3.00000
1563	792	175202	0.55933	1.63355	3.00000
1564	477	52336	0.46100	1.78351	3.00000
1565	213	10793	0.47803	1.91940	3.00000
1566	339	32021	0.55892	1.85286	3.00000
1567	134	6145	0.68960	1.96439	3.00000
1568	134	6145	0.68960	1.96439	3.00000
1569	178	7866	0.49933	1.93768	3.00000
1570	304	27712	0.60170	1.87207	3.00000
1571	333	25784	0.46644	1.85426	3.00000
1572	643	107541	0.52102	1.70478	3.00000
1573	151	6641	0.58640	1.95033	3.00000
1574	201	10495	0.52214	1.92784	3.00000
1575	188	8569	0.48748	1.93674	3.00000
1576	220	10477	0.43491	1.91143	3.00000
1577	656	102833	0.47865	1.69775	3.00000
1578	158	6842	0.55164	1.94752	3.00000
1579	630	117709	0.59408	1.71228	3.00000
1580	908	174251	0.42317	1.57732	3.00000
1581	152	6278	0.54705	1.95548	3.00000
1582	331	20543	0.37614	1.85661	3.00000
1583	444	45871	0.46642	1.80131	3.00000
1584	347	27936	0.46536	1.85005	3.00000
1585	786	135079	0.43785	1.63590	3.00000
1586	616	103626	0.54707	1.71649	3.00000
1587	409	38473	0.46111	1.81912	3.00000
