i	Degree	Interconnections	CC	APL	SS
2976	4120	5285692	0.62294	1.66121	3.00000
2977	648	101833	0.48578	1.94809	3.00000
2978	4771	6281656	0.55205	1.60757	3.00000
2979	2508	1740410	0.55360	1.79383	3.00000
2980	914	199051	0.47706	1.92522	3.00000
2981	2255	1291630	0.50824	1.81456	3.00000
2982	935	251259	0.57543	1.92398	3.00000
2983	2316	1179818	0.44010	1.80979	3.00000
2984	3174	2268712	0.45054	1.73904	3.00000
2985	4193	5532947	0.62956	1.65512	3.00000
2986	3652	4707282	0.70609	1.69963	3.00000
2987	3267	2636747	0.49423	1.73122	2.00000
2988	3809	4810623	0.66332	1.68680	3.00000
2989	4095	5209654	0.62149	1.66318	3.00000
2990	920	187824	0.44430	1.92538	3.00000
2991	4219	5945737	0.66822	1.65306	3.00000
2992	1476	839212	0.77094	1.87890	3.00000
2993	3306	4335986	0.79368	1.72826	3.00000
2994	2524	1657236	0.52048	1.79260	3.00000
2995	503	72192	0.57180	1.96010	3.00000
2996	3600	3645719	0.56277	1.70391	3.00000
2997	1813	954393	0.58103	1.85134	3.00000
2998	732	165479	0.61851	1.94052	3.00000
2999	641	113684	0.55423	1.94858	3.00000
3000	1636	994840	0.74384	1.86590	3.00000
3001	4926	7025269	0.57915	1.59482	3.00000
3002	4132	5359309	0.62795	1.66014	3.00000
3003	1401	449656	0.45851	1.88531	3.00000
3004	508	73387	0.56987	1.95969	3.00000
3005	5094	7013052	0.54064	1.58108	3.00000
3006	3667	4845045	0.72082	1.69848	3.00000
3007	324	52326	1.00000	1.97828	3.00000
3008	482	73671	0.63553	1.96298	3.00000
3009	1468	548646	0.50953	1.88030	3.00000
3010	1708	1004825	0.68929	1.85981	3.00000
3011	3476	4304612	0.71274	1.71419	3.00000
3012	4605	6502200	0.61337	1.62131	3.00000
3013	501	68944	0.55045	1.95985	3.00000
3014	898	210819	0.52344	1.92670	3.00000
3015	2258	1433937	0.56274	1.81473	3.00000
3016	620	103067	0.53712	1.95014	3.00000
3017	4515	6338747	0.62203	1.62863	3.00000
3018	889	193553	0.49036	1.92760	3.00000
3019	2986	2376313	0.53321	1.75467	3.00000
3020	2157	1323223	0.56907	1.82279	3.00000
3021	6327	10814358	0.54039	1.47956	3.00000
3022	1587	976116	0.77562	1.87001	3.00000
3023	1874	1085127	0.61831	1.84615	3.00000
3024	4396	6112284	0.63273	1.63842	3.00000
3025	4262	5536659	0.60975	1.64944	3.00000
3026	743	129129	0.46845	1.93994	3.00000
3027	801	157302	0.49096	1.93542	3.00000
3028	1894	851265	0.47486	1.84476	3.00000
3029	4770	6408121	0.56340	1.60765	3.00000
3030	1089	328989	0.55533	1.91123	3.00000
3031	3046	4147199	0.89427	1.74949	3.00000
3032	3775	4664396	0.65480	1.68968	3.00000
3033	3719	4593919	0.66447	1.69420	3.00000
3034	5563	9124775	0.58981	1.54233	2.00000
3035	3081	2246614	0.47350	1.74661	3.00000
